id,amount_tsh,gps_height,longitude,latitude,num_private,region_code,district_code,population,construction_year,pump_age_yr,date_recorded_age_yr,funder_factorize,installer_factorize,wpt_name_factorize,basin_factorize,subvillage_factorize,region_factorize,lga_factorize,ward_factorize,scheme_management_factorize,permit_factorize,extraction_type_group_factorize,management_factorize,payment_factorize,payment_type_factorize,water_quality_factorize,quality_group_factorize,quantity_factorize,source_factorize,waterpoint_type_factorize,public_meeting_factorize,status_group
58249,500.0,1140,33.08579615,-2.6398872200000003,0,19,6,164,2012,3,4,21,28,763,1,186,18,34,45,0,1,0,0,3,3,3,3,2,4,1,0,n/a
5760,500.0,1630,37.59045609,-3.23456547,0,3,1,1,2006,9,2,241,237,21325,2,5931,10,20,384,8,1,0,6,6,6,0,0,1,0,0,0,n/a
34643,50.0,1278,34.45235851,-2.05253218,0,20,2,300,2010,5,3,1,1,40822,1,1410,1,1,1,8,2,1,6,1,1,1,1,0,3,0,2,n/a
45589,500.0,300,37.14720849,-6.02259599,0,5,1,1050,1995,20,4,111,168,1046,6,98,5,121,1011,0,1,2,0,1,1,1,1,1,5,2,0,n/a
912,300.0,335,37.584115,-6.18025753,0,5,6,230,1974,41,4,58,34,40823,6,20182,19,62,966,0,1,5,0,1,1,0,0,0,5,3,0,n/a
35302,500.0,1300,30.61538724,-1.20019279,0,18,1,857,2002,13,4,21,5,40824,1,1045,4,4,803,0,1,0,0,1,1,0,0,0,0,0,0,n/a
38801,500.0,1537,36.79863217,-3.11862754,0,2,7,90,2008,7,2,79,107,5313,4,1857,15,38,159,6,0,0,5,3,3,0,0,1,1,0,0,n/a
25332,3000.0,1025,35.10095189,-9.90046265,0,11,5,86,1986,29,4,0,0,0,0,346,0,0,718,0,0,0,0,6,6,0,0,0,1,0,0,n/a
16840,500.0,1200,32.35539889,-5.19031923,0,14,4,330,2002,13,3,434,451,1370,5,2,7,67,1134,0,1,8,0,6,6,0,0,1,5,2,0,n/a
13684,500.0,1085,35.6392893,-10.69033934,0,10,4,5600,2001,14,2,254,184,40825,3,4657,9,123,1198,1,1,4,2,4,4,0,0,3,5,2,2,n/a
72162,300.0,1313,36.66704121,-3.39962787,0,2,3,430,2010,5,2,25,19,40826,2,20183,15,122,1713,5,2,5,4,1,1,0,0,0,3,3,0,n/a
30220,10.0,-12,40.19110373,-10.29170219,0,9,5,1560,2009,6,2,1335,185,40827,3,20184,3,113,1369,7,1,1,3,2,2,3,3,2,3,1,0,n/a
71433,500.0,275,36.6947413,-8.09283852,0,5,3,50,2009,6,4,121,5,40828,7,364,19,40,351,2,1,0,0,1,1,3,3,1,6,0,0,n/a
45345,500.0,1158,33.37181104,-3.5219862,0,17,1,212,1998,17,2,6,5,38909,1,20185,6,16,14,4,0,3,1,3,3,0,0,0,5,2,1,n/a
71586,500.0,1221,37.31327254,-3.24760598,0,3,4,55,2008,7,2,549,5,40829,2,3301,10,29,1486,0,1,0,0,6,6,0,0,0,0,1,0,n/a
12737,50.0,1700,33.32201468,-7.91032301,0,12,1,544,2006,9,4,21,28,16614,8,1041,16,82,800,0,1,6,0,2,2,0,0,0,3,0,0,n/a
45091,500.0,1158,33.37622958,-3.60489643,0,17,7,216,1998,17,3,134,338,40830,4,6224,6,110,820,4,0,3,1,2,2,1,1,1,5,2,0,n/a
7357,50.0,323,37.04884814,-7.55958051,0,5,1,90,2011,4,4,130,119,40831,7,3656,19,80,477,0,1,1,0,1,1,0,0,0,3,0,0,n/a
64285,500.0,1700,33.56021086,-9.09188343,0,12,4,154,2000,15,4,25,19,40832,0,2148,16,32,638,0,2,0,0,1,1,0,0,0,0,0,0,n/a
26149,500.0,1300,31.45108794,-2.98480287,0,18,4,470,2003,12,4,60,5,724,5,572,4,59,582,0,1,3,0,6,6,0,0,1,5,2,0,n/a
65267,500.0,1064,34.44842061,-4.05198306,0,13,1,478,2011,4,2,1391,155,40833,4,12468,17,39,1444,9,1,0,8,1,1,0,0,3,1,0,0,n/a
30909,500.0,1200,32.98191193,-4.30041181,0,14,1,333,2003,12,2,2021,407,24616,5,5480,7,92,692,0,0,3,0,4,4,0,0,0,5,2,0,n/a
55191,300.0,1700,33.781369899999994,-8.73134005,0,12,7,268,1997,18,4,25,19,752,7,49,16,41,130,0,1,5,0,1,1,1,1,0,3,3,0,n/a
66174,500.0,1263,33.91361899,-1.61644989,0,20,3,312,1999,16,3,561,607,1277,1,12090,1,47,1503,9,0,0,8,3,3,0,0,0,1,0,1,n/a
2852,300.0,1300,31.77798292,-1.19140564,0,18,7,754,1996,19,4,392,5,11704,1,15335,4,53,1922,0,1,5,0,4,4,0,0,1,0,4,0,n/a
20244,300.0,445,37.58174472,-10.85822105,0,10,1,1,1988,27,2,11,9,40834,3,20186,9,74,134,0,0,2,0,6,6,0,0,0,3,2,0,n/a
43495,300.0,1140,33.35969522,-2.85696998,0,19,4,1067,1996,19,4,124,52,947,1,9988,18,120,1311,0,1,5,0,1,1,0,0,0,5,3,0,n/a
57193,500.0,1140,33.26273488,-2.83211636,0,19,7,106,1993,22,4,20,35,40835,1,20187,18,54,508,0,1,2,0,4,4,0,0,1,5,2,0,n/a
21818,50.0,284,39.04072304,-9.90780809,0,80,53,250,1988,27,2,617,503,40836,3,3785,13,51,1148,0,1,1,0,1,1,0,0,1,2,1,0,n/a
63359,3000.0,1894,34.78777059,-9.72545771,0,11,5,49,2010,5,4,422,5,0,0,460,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,n/a
69346,50.0,43,39.30531913,-6.98527672,0,60,43,735,2010,5,4,191,191,40837,6,13321,8,9,371,0,0,1,0,1,1,0,0,0,3,0,0,n/a
7191,500.0,1700,33.87899194,-9.34758873,0,12,4,118,2000,15,4,25,19,40838,0,20188,16,32,105,0,2,0,0,1,1,0,0,0,0,0,0,n/a
22787,300.0,1596,34.85117277,-4.97517774,0,13,2,1,1990,25,2,25,19,40839,4,1087,17,31,807,0,2,5,0,3,3,3,3,2,5,3,0,n/a
70663,500.0,1200,32.87894477,-5.09379959,0,14,6,624,1996,19,3,503,2284,40840,5,8913,7,8,1294,0,1,8,0,1,1,2,2,0,5,2,2,n/a
27137,500.0,1820,34.80968401,-9.08493146,0,11,4,65,2010,5,4,184,36,40841,7,4789,0,15,38,0,1,0,0,6,6,0,0,0,0,0,0,n/a
71027,300.0,228,38.47828407,-10.11783666,0,8,3,75,2004,11,2,62,56,1,3,538,13,117,1742,0,0,5,0,1,1,0,0,3,1,3,0,n/a
6246,30.0,-14,39.37631079999999,-7.0856552,0,60,43,740,2010,5,4,191,191,40842,6,4818,8,9,371,0,0,1,0,2,2,0,0,0,3,0,0,n/a
18109,500.0,1561,34.87421216,-10.93370637,0,10,3,30,1995,20,2,11,9,40843,0,18098,9,96,1825,0,1,0,0,1,1,0,0,2,0,0,1,n/a
60896,50.0,-3,38.83780513,-6.54599652,0,6,1,5,2000,15,4,23,295,40844,6,22,8,22,527,8,1,6,3,1,1,0,0,0,6,0,0,n/a
67951,300.0,1336,33.89048416,-1.96859368,0,20,4,180,1988,27,3,20,5,40845,1,12162,1,63,1111,4,0,5,1,3,3,2,2,0,5,3,0,n/a
11645,500.0,1158,32.31609675,-3.50982366,0,17,5,713,2003,12,3,92,5,40846,5,20189,6,45,1108,4,1,3,1,3,3,0,0,1,5,2,0,n/a
39245,500.0,1700,33.04258792,-9.03145157,0,12,6,238,1995,20,4,38,30,40847,8,5572,16,68,429,0,0,3,0,4,4,0,0,0,5,2,0,n/a
11979,300.0,329,37.55121027,-6.24098197,0,5,6,10,1980,35,4,58,5,6579,6,5626,19,62,1285,0,1,5,0,1,1,0,0,1,5,3,0,n/a
70097,500.0,89,39.36182372,-10.29835268,0,80,23,435,2012,3,2,436,146,40848,3,10931,13,19,1116,9,0,4,8,1,1,0,0,1,3,2,2,n/a
71971,50.0,25,39.43793654,-9.37303453,0,80,13,470,2006,9,2,50,5,40849,3,12749,13,102,1148,0,0,1,0,2,2,0,0,0,3,1,0,n/a
58935,300.0,1330,37.65215044,-3.67057885,0,3,2,35,2007,8,2,31,102,31350,2,8397,10,57,551,0,1,0,0,6,6,0,0,1,0,0,0,n/a
14900,500.0,1675,31.50710448,-8.45123207,0,15,2,170,2008,7,4,23,1778,40850,5,1841,11,14,948,0,1,0,3,1,1,0,0,1,6,0,0,n/a
11977,50.0,8,38.93264747,-6.50722221,0,6,1,40,2011,4,4,23,295,40851,6,3601,8,22,77,8,1,1,3,2,2,0,0,0,6,0,0,n/a
15008,300.0,1141,33.62336003,-2.15765041,0,20,4,350,1996,19,2,20,5,40852,1,2640,1,63,1360,4,0,5,1,3,3,1,1,2,5,3,2,n/a
28628,500.0,188,37.5679761,-7.44255367,0,5,2,500,1983,32,4,295,5,40853,6,632,19,69,865,0,1,2,0,1,1,3,3,4,5,2,0,n/a
36240,500.0,1300,30.54844311,-2.44991595,0,18,30,254,1998,17,4,11,5,26521,1,8738,4,85,989,0,0,3,0,1,1,0,0,0,5,2,0,n/a
15945,50.0,500,37.212524,-6.52425489,0,5,1,279,2005,10,4,64,2089,40854,6,18856,19,80,1060,0,1,1,0,1,1,1,1,1,3,0,0,n/a
38705,500.0,951,35.17322949,-11.12366952,0,10,3,1,1988,27,2,1009,1102,29,3,6394,9,96,1499,0,1,0,0,3,3,0,0,2,0,0,2,n/a
1121,500.0,2151,34.53881355,-9.3214707,0,11,4,60,2005,10,4,44,90,40855,0,20190,0,15,573,0,0,0,0,1,1,0,0,0,0,0,0,n/a
14708,500.0,1700,33.64384491,-9.29994809,0,12,4,142,2000,15,4,25,19,40856,0,3623,16,32,585,0,2,0,0,1,1,0,0,0,0,0,0,n/a
14151,300.0,1385,37.19661101,-3.21732564,0,3,5,50,1995,20,2,54,46,40857,2,4913,10,56,596,5,1,0,4,5,5,0,0,0,0,0,0,n/a
7318,500.0,396,38.93723357,-10.17865648,0,80,53,560,1985,30,2,23,243,40858,3,6313,13,51,1590,3,1,0,3,1,1,0,0,0,0,1,0,n/a
63612,1000.0,1238,30.01615608,-4.81752189,0,16,2,540,1976,39,2,21,28,178,5,882,12,42,277,7,1,0,4,0,0,0,0,0,6,1,0,n/a
3321,250.0,1144,30.26007202,-4.64114655,0,16,2,542,2003,12,2,423,95,275,5,6447,12,42,560,7,1,0,0,6,6,0,0,0,6,1,0,n/a
73632,3000.0,849,31.42266419,-7.45721964,0,15,1,500,2009,6,4,64,5,40859,8,19959,11,87,575,0,1,0,0,0,0,0,0,0,0,0,0,n/a
72355,500.0,1700,33.96082053,-9.43757416,0,12,3,94,2000,15,4,34,27,40860,0,1916,16,25,44,0,1,0,0,1,1,0,0,0,0,0,0,n/a
63841,50.0,171,38.34746917,-6.63154657,0,6,1,20,2009,6,4,23,18,40861,6,1523,8,22,28,6,1,1,3,2,2,0,0,0,6,0,2,n/a
18006,500.0,677,38.22760841,-4.79831477,0,4,2,100,1994,21,4,167,165,40862,2,10699,5,44,451,0,0,0,0,1,1,0,0,0,6,0,0,n/a
13220,500.0,1700,33.87560109,-9.25834364,0,12,4,131,2000,15,4,25,19,4324,0,2193,16,32,619,0,2,0,0,3,3,0,0,0,0,0,0,n/a
52088,5000.0,1166,32.05716173,-6.73215169,0,15,1,120,1986,29,2,15,202,40863,8,15364,11,87,611,0,1,4,0,0,0,0,0,0,3,2,0,n/a
14865,500.0,1446,36.57490748,-2.63131007,0,2,6,750,2002,13,2,85,5,32812,4,17777,15,66,1606,2,1,0,0,4,4,0,0,1,3,5,0,n/a
66261,50.0,139,38.93602848,-7.72516983,1,60,53,1,2008,7,4,10,134,40864,7,6410,8,107,326,7,1,6,3,2,2,0,0,0,3,0,2,n/a
50644,500.0,1158,33.37181104,-3.5219862,0,17,1,450,1998,17,2,253,247,8112,1,20191,6,16,736,4,0,3,1,3,3,0,0,0,5,2,1,n/a
71461,50.0,941,35.446969,-10.65666138,0,10,2,36,2009,6,2,234,5,2379,3,49,9,106,678,0,1,5,0,2,2,0,0,2,6,0,0,n/a
43239,10.0,1829,31.62895057,-7.98366173,0,15,4,1012,1982,33,2,102,96,40865,5,2066,11,98,1216,1,1,0,2,2,2,0,0,2,6,0,2,n/a
32291,500.0,1700,33.14480021,-8.63272715,0,12,1,204,1985,30,4,21,28,5828,8,750,16,82,976,0,1,0,0,6,6,0,0,0,0,0,0,n/a
48116,300.0,36,38.67050499,-5.75901199,0,4,5,800,2009,6,4,378,5,40866,2,1803,5,115,729,0,0,5,0,1,1,1,1,1,5,3,2,n/a
27614,500.0,1549,34.82026486,-4.81645012,0,13,4,55,2004,11,2,91,81,40010,4,5548,17,89,789,4,1,8,1,1,1,2,2,1,3,2,0,n/a
64045,30.0,500,38.10542101,-4.33407082,0,3,3,250,2011,4,2,17,14,16193,2,11045,10,17,916,7,1,1,0,2,2,0,0,0,3,0,0,n/a
58618,500.0,1300,31.58742546,-2.78486906,0,18,4,346,2005,10,4,129,5,3823,5,5253,4,59,119,0,1,3,0,6,6,3,3,2,5,2,0,n/a
35743,300.0,-14,38.85096978,-5.78142338,0,4,5,70,1985,30,4,2022,2285,40867,2,3521,5,115,496,0,0,5,0,1,1,1,1,1,5,3,0,n/a
61954,500.0,1465,37.61466482,-3.04603701,0,3,1,1,1997,18,2,21,16,1,4,5660,10,20,1048,9,1,0,8,1,1,0,0,3,1,0,0,n/a
64801,1000.0,115,39.47231696,-10.0490237,0,80,23,1,2011,4,2,436,146,40868,3,20192,13,19,1380,0,0,4,0,0,0,5,5,0,3,2,0,n/a
63661,1000.0,1854,35.51976276,-8.32785372,0,11,2,350,1997,18,4,11,5,0,7,2505,0,83,1328,0,1,2,0,0,0,0,0,0,7,2,0,n/a
41537,300.0,1140,32.920217300000004,-2.70902082,0,19,7,452,1999,16,4,20,35,40869,1,593,18,54,1569,0,1,5,0,1,1,2,2,0,5,3,1,n/a
11942,30.0,186,38.37076094,-6.638826600000002,0,6,1,150,2005,10,4,2023,18,111,6,5260,8,22,28,6,1,1,8,2,2,0,0,0,6,0,2,n/a
66097,50.0,113,39.86853336,-10.30075446,0,99,1,500,2006,9,2,191,268,40870,3,12379,3,84,210,0,1,1,0,2,2,0,0,0,3,1,0,n/a
24266,300.0,1158,33.26179375,-3.83666928,0,17,3,187,2000,15,3,52,45,40871,4,11025,6,6,353,9,0,5,8,1,1,0,0,3,1,0,0,n/a
32300,600.0,1210,34.09463754,-1.12111155,0,20,6,456,1985,30,3,198,195,40872,1,345,1,72,681,3,0,1,0,6,6,0,0,0,8,1,1,n/a
52092,500.0,1200,33.84673125,-6.29769741,0,14,5,1442,2003,12,3,158,152,40873,5,8777,7,70,1975,0,1,3,0,1,1,0,0,2,5,2,0,n/a
42912,500.0,1120,35.81921831,-6.85438208,0,1,4,1734,2006,9,4,337,422,1,7,177,14,21,2064,0,1,3,0,3,3,0,0,1,1,2,0,n/a
50498,500.0,1300,30.6923422,-2.50337535,0,18,30,226,1998,17,4,20,35,40874,1,15689,4,85,1773,0,0,3,0,1,1,0,0,0,5,2,0,n/a
23828,250.0,1241,30.22108976,-4.56105265,0,16,2,340,1975,40,2,21,28,40875,5,2,12,42,975,7,1,0,4,6,6,0,0,0,6,1,0,n/a
31425,3000.0,1144,30.26730725,-4.62390137,0,16,2,320,2011,4,2,21,5,40876,5,3753,12,42,1584,7,0,0,0,4,4,0,0,0,0,0,0,n/a
62487,50.0,39,38.76265373,-6.67174634,8,6,2,315,2011,4,4,10,2286,40877,6,16277,8,88,1088,0,1,6,0,2,2,0,0,0,6,0,0,n/a
1901,50.0,1300,30.61223947,-2.51521333,0,18,30,259,2008,7,4,11,179,271,1,15018,4,85,1355,0,0,11,0,2,2,0,0,2,0,0,0,n/a
27458,30000.0,1906,35.83821167,-8.08195591,0,11,7,1,2009,6,4,479,500,0,7,2326,0,27,161,0,1,4,0,6,6,0,0,0,3,2,0,n/a
13259,500.0,1266,33.85171314,-1.76266688,0,20,3,250,1998,17,3,229,229,40878,1,1898,1,47,886,0,1,3,0,3,3,0,0,0,5,2,1,n/a
64747,500.0,1158,33.52715846,-3.59953252,0,17,7,191,1996,19,3,6,5,25953,4,7703,6,110,394,4,0,8,1,3,3,1,1,0,7,2,1,n/a
11095,5000.0,1671,34.52708323,-9.12878745,0,11,4,75,1993,22,4,11,5,190,7,7223,0,15,65,6,1,0,5,0,0,0,0,0,6,0,0,n/a
50055,500.0,935,37.63871982,-3.35529074,0,3,1,1,2012,3,2,241,237,184,2,18077,10,20,416,8,1,0,6,6,6,0,0,1,0,0,0,n/a
69031,500.0,1300,30.53093495,-2.87083847,0,18,30,152,2009,6,4,3,3,128,1,1130,4,85,555,0,0,4,0,1,1,0,0,0,5,2,0,n/a
65877,300.0,165,38.92524996,-7.29742712,0,60,43,300,1995,20,4,143,135,40879,6,3673,8,9,423,0,0,5,0,1,1,0,0,3,5,3,0,n/a
10858,3000.0,421,37.28433411,-6.75943105,0,5,1,100,2003,12,4,64,772,40880,6,20193,19,80,602,0,1,1,1,6,6,0,0,1,3,0,0,n/a
67726,500.0,1158,33.37181104,-3.5219862,0,17,1,423,2000,15,2,134,5,40881,1,6680,6,16,20,4,0,8,1,5,5,0,0,0,5,2,0,n/a
46822,100.0,2375,34.02989282,-9.24423624,0,11,3,60,1982,33,4,21,23,0,0,20194,0,30,965,6,0,0,5,6,6,0,0,0,0,0,0,n/a
43818,500.0,1300,31.64616357,-1.14540723,0,18,30,136,2002,13,4,1048,1149,40882,1,3419,4,85,1393,4,0,0,1,2,2,0,0,0,0,0,0,n/a
16988,500.0,1700,33.84592119,-9.56808351,0,12,3,313,2000,15,4,11,21,40883,0,11656,16,25,1292,0,1,0,0,1,1,0,0,2,0,0,0,n/a
12913,500.0,1700,33.54386372,-9.16803647,0,12,4,286,2000,15,4,25,19,40884,0,40,16,32,40,0,2,0,0,1,1,0,0,1,0,0,0,n/a
36997,500.0,1849,35.76706786,-8.09287786,0,11,7,400,2009,6,4,80,72,0,7,2540,0,27,161,0,1,4,0,1,1,0,0,0,3,2,0,n/a
7301,500.0,1158,33.37181104,-3.5219862,0,17,1,351,2009,6,2,177,175,38,1,20195,6,16,1159,4,0,4,1,5,5,0,0,0,5,2,0,n/a
32415,300.0,337,38.69172212,-10.8769162,0,90,63,60,1978,37,2,107,99,40885,3,2680,3,3,241,0,1,5,0,1,1,1,1,2,5,3,0,n/a
50308,500.0,1300,30.69797893,-1.27364229,0,18,1,327,2002,13,4,21,5,40886,1,6360,4,4,57,4,1,0,0,1,1,0,0,2,0,0,0,n/a
62020,250.0,1400,30.1431208,-4.32744497,0,16,2,540,2002,13,2,108,100,40887,5,7082,12,42,224,7,1,0,4,6,6,0,0,0,0,1,0,n/a
29268,500.0,1377,34.6787766,-10.12511832,0,11,5,86,2005,10,4,923,5,0,0,7489,0,0,622,0,0,0,0,6,6,0,0,0,6,0,0,n/a
74184,300.0,1140,33.24271689,-2.52492907,0,19,2,255,1996,19,4,20,5,21652,1,3923,18,76,571,0,1,5,0,1,1,0,0,4,3,3,0,n/a
67687,500.0,1158,33.54748356,-2.88718545,0,17,2,425,1998,17,2,55,5,40888,1,136,6,11,313,4,0,3,1,1,1,0,0,0,5,2,0,n/a
42816,500.0,1300,31.16620304,-1.77515933,0,18,1,524,2002,13,4,20,5,40889,1,13028,4,4,1223,2,1,0,2,1,1,0,0,3,1,0,0,n/a
547,500.0,1321,35.23671083,-3.86014491,0,21,3,130,2008,7,2,8,235,804,4,844,2,35,689,0,1,8,0,1,1,0,0,1,3,2,0,n/a
25410,500.0,1140,33.0105777,-2.47608317,0,19,8,372,1993,22,4,354,359,40890,1,1469,18,76,1034,0,1,2,0,6,6,0,0,0,5,2,0,n/a
73791,50.0,252,39.6122219,-10.37514216,0,80,23,1231,2011,4,2,436,146,37940,3,1235,13,19,1938,0,0,4,0,2,2,0,0,0,3,2,0,n/a
54494,500.0,34,39.04309585,-7.31480099,0,60,43,1600,2009,6,4,84,84,40891,6,20196,8,9,686,0,0,2,0,1,1,0,0,2,5,2,0,n/a
50634,500.0,1956,34.71669558,-9.27557389,0,11,4,500,2008,7,4,268,36,0,7,22,0,15,1013,0,1,0,0,6,6,0,0,0,6,0,0,n/a
20889,500.0,1756,34.85995575,-9.10169765,0,11,4,250,2010,5,4,38,65,40892,7,59,0,15,666,0,0,3,0,1,1,0,0,0,5,2,0,n/a
20603,500.0,73,38.97425548,-5.24530103,0,4,4,120,2008,7,4,21,5,40893,2,5291,5,36,1228,0,1,2,0,1,1,0,0,0,3,2,0,n/a
6151,500.0,1545,35.13626499,-9.25642269,0,11,4,125,1975,40,4,147,140,40894,7,722,0,15,381,6,1,0,5,6,6,0,0,0,6,0,0,n/a
55569,50.0,356,39.46922482,-10.74806608,0,9,4,530,1982,33,2,106,98,111,3,6625,3,100,1874,5,1,1,0,1,1,0,0,3,3,0,0,n/a
35221,50.0,1372,34.22259625,-1.23612894,0,20,6,600,1978,37,3,85,189,40895,1,30,1,114,1559,1,0,1,0,3,3,3,3,1,6,1,0,n/a
67630,500.0,1531,34.71237437,-4.20170402,0,13,1,155,2009,6,2,1374,155,40896,4,136,17,39,54,9,1,0,8,1,1,0,0,3,1,0,0,n/a
30611,6.0,997,37.49312878,-3.36173477,0,3,4,15,2008,7,2,36,5,40897,2,9109,10,29,48,5,1,0,4,2,2,0,0,0,0,0,0,n/a
28075,300.0,1198,30.35372962,-5.63209276,0,15,1,240,1983,32,2,53,79,3234,5,185,11,87,178,7,1,5,7,1,1,0,0,0,3,2,0,n/a
35852,500.0,1736,31.2652914,-7.5824822,0,15,3,1,1986,29,4,157,5,40898,8,7609,11,94,1218,0,0,0,0,1,1,3,3,4,6,0,2,n/a
63586,500.0,1700,34.02354753,-8.85871132,0,12,7,200,1996,19,4,25,19,368,7,20197,16,41,412,0,1,0,0,1,1,0,0,3,6,0,0,n/a
62562,300.0,1200,32.24406938,-4.54711477,0,14,4,1331,1989,26,3,53,79,10548,5,20198,7,67,1327,0,1,5,0,1,1,0,0,1,5,3,0,n/a
7228,50.0,162,38.93923078,-7.73068821,1,60,53,1,2006,9,4,10,134,0,7,6410,8,107,326,3,1,3,3,2,2,0,0,0,5,2,2,n/a
57333,500.0,-28,39.79277417,-7.86930478,0,60,63,444,2006,9,4,25,19,40899,7,20199,8,23,30,0,0,8,0,1,1,0,0,0,3,2,0,n/a
13609,500.0,1300,30.63533524,-2.73309166,0,18,30,279,2009,6,4,3,3,40900,1,20200,4,85,835,0,0,4,0,1,1,0,0,1,5,2,0,n/a
14483,300.0,1250,34.12287032,-1.45573527,0,20,6,450,2004,11,3,2024,2287,6840,1,2786,1,114,1166,2,1,5,3,3,3,1,1,0,5,3,1,n/a
56101,500.0,1700,32.87401119,-9.1165537,0,12,6,163,1995,20,4,38,30,6748,8,7015,16,68,625,0,0,3,0,4,4,0,0,0,5,2,0,n/a
14046,500.0,356,39.10773058,-10.84819444,0,90,33,1,2007,8,2,76,69,2219,3,338,3,79,1362,0,1,0,0,3,3,0,0,2,0,3,0,n/a
42124,300.0,798,37.70723899,-3.78957473,0,3,2,360,1993,22,2,404,102,40901,2,11644,10,57,671,0,0,0,0,6,6,0,0,1,0,0,0,n/a
26183,500.0,1158,32.1833001,-3.52265407,0,17,5,713,2003,12,3,12,2,11937,5,5544,6,45,1108,4,1,3,1,3,3,0,0,1,5,2,0,n/a
58184,500.0,1752,37.57630116,-3.15863581,0,3,1,1,2010,5,2,31,16,40902,2,20201,10,20,797,8,1,0,6,1,1,0,0,0,0,0,0,n/a
40983,300.0,1158,32.69608747,-3.87294642,0,17,3,244,1996,19,2,246,519,29587,1,2584,6,7,312,2,1,5,0,3,3,0,0,1,5,3,0,n/a
14256,500.0,1238,37.71415896,-3.94457464,0,3,3,1200,2008,7,2,21,28,36025,2,10650,10,17,47,7,2,8,0,1,1,1,1,0,3,2,0,n/a
55150,500.0,1072,37.66358504,-3.24310123,0,3,1,1,2003,12,2,241,237,40903,2,2183,10,20,384,8,1,0,6,6,6,0,0,1,0,0,0,n/a
1819,500.0,1300,31.58406453,-1.42326459,0,18,2,347,2002,13,4,323,54,40904,1,16188,4,65,102,0,1,0,0,1,1,0,0,1,1,0,0,n/a
24155,3000.0,1536,34.81631964,-4.23280512,0,13,1,247,2001,14,2,41,32,3695,4,406,17,39,234,0,1,8,0,0,0,0,0,0,3,2,0,n/a
65836,500.0,1265,34.34083468,-1.97853914,0,20,2,50,2009,6,3,84,84,1,1,61,1,1,817,1,2,0,2,1,1,0,0,1,1,0,2,n/a
30949,20.0,247,38.34192223,-6.41627401,0,6,1,100,2003,12,4,203,18,40905,6,20202,8,22,149,6,1,1,5,1,1,0,0,0,6,0,0,n/a
27156,300.0,1140,32.80508667,-2.49716738,0,19,5,920,1996,19,4,21,39,19476,1,12833,18,48,1069,0,1,5,0,1,1,0,0,0,8,0,0,n/a
5851,50.0,31,38.72681962,-6.72765254,0,6,2,11469,2007,8,4,134,5,15196,6,12311,8,88,1088,0,1,6,0,2,2,0,0,0,6,0,0,n/a
20570,300.0,1120,35.99231427,-6.33983835,0,1,4,615,2000,15,4,21,284,40906,6,190,14,21,1870,0,1,5,0,3,3,0,0,2,5,3,0,n/a
32080,1000.0,326,37.53205895,-6.43312429,0,5,6,1,2005,10,4,64,501,12810,6,11518,19,62,123,0,1,1,0,6,6,0,0,0,3,0,0,n/a
26196,30.0,3,38.75490953,-7.99239036,0,60,53,1,2008,7,4,321,323,40907,7,1894,8,107,728,3,1,6,3,2,2,0,0,0,3,0,2,n/a
31604,500.0,1085,36.31319879,-2.7847992,0,2,6,450,2005,10,2,151,590,40908,4,4545,15,66,1205,0,1,0,0,4,4,0,0,1,6,0,0,n/a
43726,500.0,1200,32.53750365,-4.83413109,0,14,3,402,1999,16,2,31,16,40909,5,6572,7,105,1455,0,1,0,0,1,1,0,0,3,1,0,0,n/a
20318,500.0,1234,35.04538101,-11.04070127,0,10,3,250,2012,3,2,200,200,1277,3,662,9,96,574,0,1,0,5,3,3,0,0,3,0,0,1,n/a
10512,500.0,1700,34.95642288,-8.5061242,0,11,2,164,2000,15,4,38,30,0,7,318,0,83,165,0,1,3,0,1,1,0,0,0,5,2,2,n/a
69352,500.0,1700,33.08657701,-9.11772021,0,12,6,132,1995,20,4,38,30,40910,8,20203,16,68,663,0,0,3,0,4,4,0,0,1,5,2,0,n/a
4765,500.0,340,36.99560224,-7.59188168,0,5,1,40,2011,4,4,163,158,25441,7,7866,19,80,434,4,1,0,1,1,1,0,0,0,6,0,0,n/a
63436,500.0,258,36.66103029999999,-8.14127618,0,5,3,80,1982,33,4,77,34,40911,7,10024,19,40,289,2,1,2,0,4,4,0,0,1,5,2,0,n/a
42382,500.0,258,36.65266457,-8.12434117,0,5,3,500,1996,19,4,77,34,1047,7,3996,19,40,289,2,1,2,0,1,1,5,5,1,5,2,0,n/a
9364,500.0,897,36.95367874,-3.56553261,0,2,7,500,2012,3,2,117,547,17439,2,22,15,38,66,6,0,0,5,3,3,0,0,1,1,0,0,n/a
49404,300.0,1200,32.76747887,-4.85163068,0,14,6,183,1989,26,3,64,184,781,5,12058,7,8,1036,5,1,5,4,1,1,0,0,2,3,1,0,n/a
154,500.0,1195,33.02436811,-2.0185371,0,19,1,1500,1979,36,4,21,34,345,1,1122,18,90,844,1,1,0,2,1,1,0,0,1,0,0,2,n/a
59676,500.0,1853,34.76023503,-9.15872761,0,11,4,150,2009,6,4,39,36,40912,7,1351,0,15,16,6,1,0,5,6,6,0,0,0,0,0,0,n/a
18190,500.0,1411,36.69428076,-3.03627908,0,2,6,250,1995,20,2,1462,19,4,4,1687,15,66,1091,9,2,0,8,1,1,0,0,3,1,0,0,n/a
18521,500.0,1700,33.65912245,-9.32247428,0,12,4,142,2000,15,4,25,19,40913,0,2442,16,32,585,0,2,0,0,1,1,0,0,1,0,0,0,n/a
